DCGB-OSM-NODE-14056398202	-0.7880689	51.2929363	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/node/14056398202	"SOURCE_ELEMENT_ONLY
DCGB-OSM-NODE-14056400574	-2.2386018	53.4789028	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/node/14056400574	"SOURCE_ELEMENT_ONLY
DCGB-OSM-NODE-14058270899	0.5493573	51.2799062	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/node/14058270899	"SOURCE_ELEMENT_ONLY
DCGB-OSM-NODE-14061667937	-0.9259691	51.4614715	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/node/14061667937	"SOURCE_ELEMENT_ONLY
DCGB-OSM-NODE-14062735949	-0.27361	51.4944095	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/node/14062735949	"SOURCE_ELEMENT_ONLY
DCGB-OSM-RELATION-6796766	-0.8873807	51.4373456	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/relation/6796766	"SOURCE_ELEMENT_ONLY
DCGB-OSM-RELATION-6796887	-0.7960565	51.2805849	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/relation/6796887	"SOURCE_ELEMENT_ONLY
DCGB-OSM-RELATION-18217492	-3.2933933	55.9297598	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/relation/18217492	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-10708918	-0.2690946	51.5381125	PROPOSED	https://www.openstreetmap.org/way/10708918	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-15516422	-1.4273241	50.9616793	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/15516422	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-17663535	-2.5817485	51.5406763	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/17663535	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-23439047	-0.4603496	51.4816653	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/23439047	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-23571722	-0.1359021	51.3839823	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/23571722	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-23571724	-0.1374049	51.3845572	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/23571724	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-23674117	-0.1758407	51.1324806	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/23674117	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-26794336	-3.0373944	51.5554234	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/26794336	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-27618472	-0.2730223	51.5292302	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/27618472	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-27618478	-0.2742813	51.529043	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/27618478	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-27618500	-0.2778211	51.528887	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/27618500	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-27756169	-0.2911225	51.3683288	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/27756169	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-28073975	-1.246002	50.8679793	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/28073975	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-28074414	-1.2471827	50.8683934	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/28074414	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-28093960	0.2580033	51.4533805	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/28093960	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-29120456	0.1667209	51.4915116	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/29120456	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-30914305	-2.6297586	53.4148556	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/30914305	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-30925979	-2.6013747	53.4205254	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/30925979	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-32295873	-2.7340658	53.3226483	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/32295873	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-33503496	-0.1008144	51.5235766	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/33503496	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-34160179	-0.0023135	51.5111949	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/34160179	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-34520874	-0.5880547	51.3238402	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/34520874	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-37867853	-0.4124311	51.5033505	PROPOSED	https://www.openstreetmap.org/way/37867853	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-37868350	-0.4288873	51.5013691	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/37868350	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-37943653	-3.2938083	55.9296911	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/37943653	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-37943663	-3.2926708	55.9298918	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/37943663	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-37960145	-0.58812	51.5120622	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/37960145	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-38242832	-0.2308517	51.568191	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/38242832	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-38246899	-0.2371879	51.5706229	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/38246899	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-38575403	-1.1449628	52.8796234	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/38575403	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-42031440	-0.1803439	51.5189837	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/42031440	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-43126267	-0.1503563	51.6514619	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/43126267	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-44107140	-0.1000954	51.5289786	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/44107140	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-44610344	-0.3963834	51.4666236	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/44610344	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-45131691	-0.2558878	51.5314309	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/45131691	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-49602062	-0.7082525	51.5003153	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/49602062	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-49602063	-0.7083993	51.4996939	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/49602063	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-49695385	-0.7254074	51.5287467	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/49695385	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-53045250	0.2700957	51.4811413	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/53045250	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-55873731	-0.4799467	51.3475652	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/55873731	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-57977045	-1.3976736	53.6993157	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/57977045	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-59191365	-2.2475306	53.4644923	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/59191365	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-61123230	-3.2962233	55.9257236	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/61123230	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-61995368	-0.4427836	51.7647283	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/61995368	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-63983065	-0.9414155	51.4569277	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/63983065	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-68167898	0.7261747	51.3138388	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/68167898	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-70521778	-0.9716398	51.4256273	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/70521778	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-81633700	-0.6189727	51.5200864	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/81633700	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-81633882	-0.6215649	51.5205153	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/81633882	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-86528807	-0.6292251	51.5220008	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/86528807	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-87850427	-0.2627586	52.5562036	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/87850427	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-87850564	-0.2639381	52.5558705	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/87850564	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-87850741	-0.2640718	52.5562815	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/87850741	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-90550466	-0.1642598	51.1989076	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/90550466	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-93845197	-0.975228	51.4206794	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/93845197	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-93984382	-0.9787351	51.4274231	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/93984382	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-94396838	-0.772372	51.4164884	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/94396838	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-96173979	-0.9758992	51.4448808	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/96173979	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-98134606	-0.1835561	51.799948	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/98134606	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-100299967	-0.0724737	51.513946	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/100299967	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-103482135	-2.2585178	53.3786359	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/103482135	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-103765318	-3.0866159	55.8942976	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/103765318	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-115238481	-0.0188761	51.494542	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/115238481	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-115238482	-0.0183079	51.4959285	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/115238482	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-128487593	-0.350469	51.0215574	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/128487593	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-129823651	-1.569003	53.9758144	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/129823651	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-131474700	-0.0414604	51.6195253	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/131474700	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-133868759	-4.2835487	55.8511347	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/133868759	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-134915217	-2.9631583	51.2275256	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/134915217	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-143146089	-1.8362321	51.5722528	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/143146089	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-147532741	-1.8844483	53.7084325	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/147532741	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-153267622	-3.4812859	55.8762813	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/153267622	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-154430569	-0.4542685	51.4466633	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/154430569	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-157178049	-0.003425	51.5109396	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/157178049	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-164113041	-4.5535857	50.8843947	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/164113041	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-164243077	-0.079315	51.5242683	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/164243077	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-164527297	-0.0828809	51.5229321	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/164527297	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-166184193	-1.8471367	51.5515096	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/166184193	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-166184208	-1.8367418	51.5722231	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/166184208	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-166407577	-2.2934202	53.4680158	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/166407577	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-178312270	-0.2068599	51.9812122	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/178312270	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-179698364	-0.1864269	51.8078965	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/179698364	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-180779572	-0.1195452	51.3535862	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/180779572	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-182622783	-0.4345124	51.764228	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/182622783	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-187251460	-0.4099656	51.4595405	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/187251460	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-190297843	-0.0091155	51.502005	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/190297843	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-190449012	-0.4831024	51.4856166	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/190449012	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-190845697	-0.1261156	51.4817516	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/190845697	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-191603111	-2.9011761	55.9451623	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/191603111	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-191842525	-0.0188136	51.4968425	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/191842525	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-193806160	-0.0034631	51.5070483	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/193806160	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-194258560	-0.0191726	51.4947787	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/194258560	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-194258564	-0.0190627	51.4954355	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/194258564	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-194508831	-0.4232704	51.4713244	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/194508831	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-196783604	-0.005573	51.511119	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/196783604	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-200338749	-1.3153016	51.5740371	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/200338749	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-200649197	-0.7920692	53.0789763	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/200649197	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-200649213	-0.7922606	53.0790476	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/200649213	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-200649214	-0.7924434	53.0791272	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/200649214	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-201843176	-1.3100648	54.633291	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/201843176	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-202085268	-1.8214237	53.6938856	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/202085268	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-203500066	-0.3206157	51.770102	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/203500066	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-206625800	-0.0019544	51.512052	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/206625800	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-206625804	-0.001266	51.5115297	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/206625804	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-207831858	-1.5734609	53.7830763	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/207831858	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-207831859	-1.5735356	53.7829395	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/207831859	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-210931289	-0.7585502	51.4166537	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/210931289	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-218905097	-0.3366447	51.5425077	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/218905097	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-220442829	-1.2145155	53.0064897	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/220442829	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-221131413	-0.4463277	51.5027785	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/221131413	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-222789497	-0.3639385	51.5453478	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/222789497	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-225909384	-0.6378088	51.5249468	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/225909384	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-225909388	-0.6377381	51.5230923	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/225909388	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-225909390	-0.6360736	51.5234658	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/225909390	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-231762788	-1.492008	53.4890823	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/231762788	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-240952254	-0.0553626	51.6519012	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/240952254	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-251948724	-3.4096908	55.9293897	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/251948724	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-254132701	-0.3974058	51.468303	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/254132701	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-256764286	-2.9295354	53.2452627	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/256764286	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-257754194	-0.0153399	51.4982057	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/257754194	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-258625769	-0.0144922	51.4981409	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/258625769	"SOURCE_ELEMENT_ONLY
DCGB-OSM-WAY-265076098	-1.1120203	53.5042725	OPERATIONAL_OR_UNSPECIFIED	https://www.openstreetmap.org/way/265076098	"SOURCE_ELEMENT_ONLY
