Fleet BESS Limited & SSE Energy Solutions Limited	1	100.0
Flemyland Battery Storage Limited	1	100.0
GSC Hawkesyard Limited	1	100.0
Net Zero Twenty Three Limited	1	100.0
Net Zero Twenty Two Limited	1	100.0
O&G Group Limited	1	100.0
Pegasus Group	1	100.0
R B Business Park Limited	1	100.0
Renewable Energy Systems Ltd	1	100.0
Roc Noir Limited	1	100.0
SSE Enterprise	1	100.0
Speedgreen Limited	1	100.0
TagEnergy	1	100.0
The Old Rectory	2	100.0
The Renewables Infrastructure Group Limited	1	100.0
Third Energy	1	100.0
Torridge District Council	1	100.0
Ashfield District Council / Voltalia UK	2	99.9
Assured Asset Solar 2 Limited (Peridot Solar)	2	99.9
Burwell AL Limited	2	99.9
IPP Cero Generation	1	99.9
Infra Balance New Energy	2	99.9
Lighthouse Development Consulting	2	99.9
NZED Projectco 3 limited	1	99.9
Net Zero Marine Services Limited	1	99.9
STOR 136 Limited	1	99.9
STOR Power Utilities Limited	1	99.9
Bengrove Bess Limited	2	99.8
Coventry Energy Storage Limited	2	99.8
Ecocel Energy Storage Limited	2	99.8
Engena Limited	2	99.8
High Marnham Renewables Limited	2	99.8
JBM Solar Projects 17 Limited	2	99.8
JBM Solar Projects 7 Limited	2	99.8
Lifetime Property Limited	2	99.8
Lightsource SPV 154 Limited	2	99.8
Lightsource SPV 189 Limited	2	99.8
Net Zero Eleven Limited	1	99.8
Ridge Clean Energy Limited / L&G NTR Clean Power	2	99.8
Scot Stability Limited	2	99.8
Enray SPV 241491 Limited	1	99.4
Catalyst Capital LLP	1	99.0
Energy Planning	1	99.0
Pathfinder Clean Energy UK Limited	2	99.0
Root-Power (South) Limited	1	99.0
Locogen Consulting Limited	4	98.9
ARL016	1	98.0
Banks Renewable	2	98.0
TotalEnergies (North Ray Solar Farm Limited)	1	98.0
Totalenergies Renewables Uk Limited (Hedgehog Grove Solar Farm)	1	98.0
Enray Power Limited	2	96.8
UK Battery Storage Limited	2	96.0
Grupotec Solar UK 4 Ltd	2	95.0
Trio Power Limited	4	94.0
Lullington Solar Park Limited	2	93.9
Harmony Energy	3	92.5
Grupotec	3	92.0
Opdenergy UK Limted	2	91.9
Abei Energy Limited	3	91.0
Aludra Bess Limited / Renewable Energy Systems RES ltd (Beaufort)	1	90.0
Build Studios	1	90.0
Infrared Capital Partners Limited	1	90.0
Bluestone Energy Limited	2	89.9
Electric Works	2	89.9
UK Power Reserve	4	89.6
Gresham House / Anesco Limited	3	89.4
Infinis Solar Developments	2	88.0
Lightsource Renewable Energy Ireland Limited	1	87.8
Locogen	2	85.0
Longlands Solar Farm Limited	2	84.9
Ethical Power	3	84.8
Vantage RE	2	84.7
Enso Green Holdings Limited / Cero Generation	2	81.6
Enso Green Holdings Limited	2	80.1
Bluefield Solar Income Fund	2	80.0
Boultbee Brooks Real Estate Hereford Limited	1	80.0
S & L Energy Limited	2	80.0
Volta Energy Group	1	80.0
Vox Burns Limited	1	80.0
Low Carbon UK Solar	2	79.9
RWE Renewables UK	2	79.9
Green Frog Power	1	79.0
Opdenergy UK Limited	2	77.9
Renewable Connections Developments Limited / European Energy UK Ltd	2	77.5
TGC Renewables	6	75.9
Opdenergy UK 2 Limited	3	75.1
Ballyarton Energy Limited	1	75.0
Rush Wall Solar Park	1	75.0
Solo Renewables Ltd	1	75.0
Story Construction Limited	1	75.0
Galileo Green Energy Scotland Limited	2	74.9
Muirden Energy	2	74.9
Wessex Solar Energy	5	73.5
Green Frog Power (Gort BESS) Limited	1	73.0
NextPower UK	2	72.0
Relay Slimbridge Limited	2	72.0
Regener8 Power	2	70.9
247 Power Limited	1	70.0
British Solar Renewables / BayWa r.e. UK Limited	2	70.0
EL Avonmouth Limited	1	70.0
Elgin Energy Es Co Limited	2	70.0
Fraserburgh Energy Limited	2	70.0
Green Frog Ventures Limited	2	70.0
Innova	2	70.0
Net Zero Fifteen Limited	1	70.0
Shires Hamilton	3	70.0
Tamara Ettenfield	1	70.0
Tean Leys Energy Storage Limited	1	70.0
UKGEA	1	70.0
Enstor (formerly CJ Energy)	2	69.9
Farm Energy Company	3	69.9
EDF Energy	2	69.0
Elgin Energy Services	2	66.0
Green Power Consultants	3	65.0
Power Initiatives Limited	3	65.0
QC Ubertino Limited	2	64.9
RE Projects Development	2	64.9
ABEI Energy Group	3	64.0
Greentech Projects Holding UK Limited	3	64.0
Renewable Connections	3	63.0
Spring Dev 10 Limited	2	62.9
PJS One Limited	1	62.0
Elgin Energy ESCO Limited	1	61.9
Resources Unlimited LLP	1	60.8
Big Battery (Holmquarry Road) Limited	1	60.4
Aura Power Storage Solutions	2	60.0
BSR Energy	3	60.0
Clinton Devon Estates	1	60.0
Development at Benridge Farm	2	60.0
ELM Power Limited	1	60.0
Greenfield Energy Developments Limited / Renewable Power Capital	1	60.0
GridSource Limited	2	60.0
Grupotec Solar Uk 9 Limited	2	60.0
Integrum SPV 22298 Limited	1	60.0
Sembcorp Utilities UK Limited	1	60.0
Tag Energy Development UK Limited	2	60.0
Ampyr Energy UK Development Limited	2	59.9
REG Windpower Limited	2	59.9
Boultbee Brooks (Renewables Rowley Hill) Limited	2	58.0
First Renewable Developments	8	57.9
BayWa r.e.	1	57.0
Bramley BESS Limited	1	57.0
Fleet Green Limited	1	57.0
HD888CAP Limited	1	57.0
Pelagic Energy (Constantine Energy)	1	57.0
Pelagic Energy / Constantine	1	57.0
Pivot Power (EDF Renewables)	1	57.0
Apatura - GPC 680 Limited	1	55.0
Balanced Grid Solutions	2	55.0
Castle Hills Solar Farm Limited	2	54.9
Invenergy Services UK	1	53.2
Fiskerton Bess Limited	1	53.0
Downing Renewable Developments	2	52.8
AMP Energy Services Limited	9	52.5
Infinis Solar Developments Limited / Green Earth Developments	2	52.0
Volta Energy Storage	2	52.0
Boultbee Brooks Renewable Energy Ltd	2	50.9
AGR Power Limited	1	50.0
Abbey Power Solution Limited	1	50.0
Apatura – GPC 612 Limited	1	50.0
Balnacraig Battery Storage Limited	1	50.0
By-Pass Farm Solar Limited	1	50.0
Cambridge Power	1	50.0
Canadian Solar & Novergy	1	50.0
Canadian Solar / Novergy	2	50.0
Canadian Solar UK	1	50.0
Care Power Overseal	1	50.0
Centrica Plc Head Office	1	50.0
Coldharbour Solar Park Limited	1	50.0
EDF Energy Renewables (merged with Pivot Power)	1	50.0
EDF Energy Renewables/ Force 9	1	50.0
EDF Energy Thermal Generation Limited	1	50.0
Eccles Grid Stability Limited	1	50.0
Eelpower Limited	1	50.0
Elgin Energy EsCo Ltd	2	50.0
Enzygo Limited Environmental Consultants	1	50.0
Flag Fen Power Limited	1	50.0
Flexion Energy UK Storage	1	50.0
Galileo Empower UK Limited	1	50.0
Galileo Green Energy Scotland Limited (GGE Scotland)	1	50.0
Harmony LS Limited	2	50.0
Haxted Mead Solar Farm Limited	1	50.0
Infinergy	1	50.0
Intelligent Land Investments Group plc	1	50.0
JBM Solar Project	2	50.0
Lawford Power Limited	1	50.0
Leicestershire Solar 1 Limited /Novergy	1	50.0
Low Carbon UK Solar Investment Company	2	50.0
Lynn Power Limited	1	50.0
Monets Garden Battery Limited	1	50.0
Net Zero Seventeen Limited	1	50.0
Net Zero Twelve Limited	1	50.0
Nextpower SPV 12 Limited	1	50.0
Public Power Solutions (PPS) / West Sussex County Council	1	50.0
RNA Energy limited	1	50.0
Red House Solar Limited	1	50.0
Regener8 SPV1 Limited	1	50.0
Reliance Energy Limited	1	50.0
Renewable Connections Development Limited	1	50.0
SSE Renewables Wind Farms UK Ltd	1	50.0
Scottish Power Renewables (UK) Limited	1	50.0
South Cambridgeshire District Council	1	50.0
Vattenfall Wind Power Limited	1	50.0
Wiggins Hill BESS Limited	1	50.0
Yew Tree Farm Solar Limited	1	50.0
Ylem Energy Limited / Root Power	1	50.0
Aberdeenshire Council	2	49.9
Abham Storage / Statera Energy	1	49.9
Aithrie Net Zero Solar Limited	2	49.9
Amber Infrastructure Group	1	49.9
Anglo ES Berkswell Limited	1	49.9
Anglo ES Great Wyrley Limited	1	49.9
Anglo ES Water Orton Limited	1	49.9
Assured Asset Solar 1 Limited	1	49.9
Aura Power / Pivot Power	1	49.9
BAT-NR30 Limited	1	49.9
Big Battery (Flatterton Farm) Limited	1	49.9
Big Battery (Sheriff Faulds Farm 1) Limited	1	49.9
Bluefield Renewwable Developments Limited	1	49.9
Bolney Green Limited	1	49.9
Bramford Green	1	49.9
Bramford Green Limited	1	49.9
Bramley Solar Limited	1	49.9
CBS Solar Assets UK Limited	1	49.9
Conrad Energy Developments II Limited	1	49.9
Copse Close Solar Farm Limited	1	49.9
Couper Two Limited	1	49.9
Culham Renewables Limited	1	49.9
DIF Capital Partners	1	49.9
Darlington Borough Council / Aura Power Solar	1	49.9
Downing LLP	1	49.9
Drumlithie Battery Limited	1	49.9
Dunfermline Solar Limited (AMPYR Solar Europe)	2	49.9
EDP Renewables	1	49.9
EPL 002 Limited	1	49.9
Elvanfoot Energy Storage 2 Limited	1	49.9
Endurance Energy Oakley Limited	1	49.9
Engie Regeneration Limited	1	49.9
Enso Energy (Cowley Baldon Green Limited)	1	49.9
Enso Energy Holdings H Limited	1	49.9
Enso Green Holdings I Limited	1	49.9
Epsilon Generation	1	49.9
Fig Power Limited	1	49.9
Five Lanes Solar Limited	1	49.9
Foresight Group	1	49.9
Forsa Energy Gas Holdings Limited	1	49.9
Forss Energy Storage Limited	1	49.9
Gigabox Developments Limited	1	49.9
Gigabox Developments Limited / Whirlwind Renewables	1	49.9
Gore Street Energy Storage Fund	1	49.9
Green Farm Solar Limited	1	49.9
Green Switch Capital (Qair)	1	49.9
Grenergy	1	49.9
Gresham House Asset Management Limited	1	49.9
Grey Street Solar Limited	1	49.9
Grune Energien	1	49.9
Hannahstown BESS	1	49.9
Harlesford Solar Farm Limited	1	49.9
Harmony HS (JB) Limited	1	49.9
Harwood Project One Limited	1	49.9
High Marham Renewables Limited	1	49.9
High Nunton Solar Limited	1	49.9
Infinergy Limited / Boralex	1	49.9
Interguide Group Limited	1	49.9
Island Green Power UK	1	49.9
JBM Solar	1	49.9
JBM Solar Projects	1	49.9
Kaimes Renewable Energy Park	1	49.9
Keith Renewables Limited	1	49.9
Knapthorpe Solar Limited	1	49.9
Kronos Solar	1	49.9
Lidsey Renewables Limited	1	49.9
Lightrock Power / Bluefield Solar Income Fund	1	49.9
Living Power Plc	1	49.9
Lovat Estates Limited (LG-B-50a Limited)	1	49.9
Low Carbon / EDF Energy Renewables	1	49.9
Low Carbon Solar Park 18	1	49.9
Low Carbon Solar Park 42 Limited	1	49.9
Low Carbon Solar Park 5 Limited	1	49.9
Luminous Energy Limited	1	49.9
Melksham Calne Green Limited	1	49.9
Meyrick Estate Management Limited	1	49.9
Muskham Solar Limited	1	49.9
Neat Marsh Solar Limited	1	49.9
NextPower Horton Wood Limited	1	49.9
Nextpower SPV 14 Limited	1	49.9
Opdenergy UK 7 Limited	1	49.9
PACE Elevate Energy Limited	1	49.9
Penwortham Storage Limited	1	49.9
Potterne Solar Project Limited	1	49.9
RAF Desb	1	49.9
Scottish Power Limited	1	49.9
Shell Renewables (CSE23 Limited)	1	49.9
Sirius Renewables	1	49.9
Soars Solar Limited	1	49.9
Solar Planning	1	49.9
Spring Dev 07 Limited	1	49.9
Statera Energy / Grendon Storage	1	49.9
Statkraft Wind UK Limited	1	49.9
Trevarthian Renewables Limited	1	49.9
Trina Solar	1	49.9
UK Power Networks	1	49.9
Uniper UK Limited	1	49.9
Vattenfall Wind Power Limited (Vattenfall)	1	49.9
Vital Energi Utilities Limited	1	49.9
Walpole Green Limited	1	49.9
Warley Green Limited	1	49.9
Weymouth Battery Limited	1	49.9
Winchester Energy Reserve Limited	1	49.9
XRE Gamma Limited	1	49.9
XRE Gamma Limited / EDF	1	49.9
Larkfleet Group	1	49.5
Public Power Solution Limited	1	49.5
RNA Energy / Harmony Energy Storage/ Tag Energy UK	1	49.5
Sunlaws Development Company Limited	1	49.5
AMPY Energy Services	1	49.0
Gigabox Energy Storage Limited	1	49.0
Peridot Solar Limited	1	49.0
Relay Balbeggie Limited	1	49.0
Renewable Connections Limited	2	48.8
Aldustria Energy Storage	4	48.0
Engie Developments Ireland	1	48.0
Green Frog Power (Tremoge) Limited	1	48.0
Grupotec Solar UK 5 Limited	2	48.0
Hazel Capital LLP	1	48.0
Capital Dynamics	1	47.5
Prime Energy Development Limited / Valero Energy / Sambar Power	1	47.5
Industria Solar Bedworth Limited	2	46.0
Quintas Energy UK Limited	2	46.0
Woodington Solar Limited	1	46.0
RE Projects Development / Solarig	1	45.9
Downing Renewables	3	45.2
Barton Battery Storage	1	45.0
Coronation Power	1	45.0
Elgin Energy Esco	2	45.0
Field	2	45.0
Foundation Property & Capital Group	1	45.0
Green Nation	1	45.0
Iolo Energy	1	45.0
Renewable Connection Developments Limited	2	45.0
Windel Solar 12 Limited	1	45.0
Eastleigh Borough Council	3	44.0
Abei Energy Group	2	43.2
Boreland Energy Limited	1	43.0
Falkirk Power Limited	1	43.0
J G Pears Property Limited	1	42.7
ENGIE Renewables	2	42.0
Opdenergy UK 23 Limited	1	42.0
Renewable Energy System Limited	1	42.0
South Lanarkshire Council / Brockwell Energy Limited	1	42.0
TGC Renewables/NESF	4	41.7
Voltis Renewables	1	41.4
3R Energy Solutions Limited	1	40.0
Apatura – GPC 676 Limited	1	40.0
Arlington Energy Limited	1	40.0
Associated British Ports	1	40.0
Aton Energy	1	40.0
Bluefield Sandbach Limited	2	40.0
Conrad Energy (Developments) Ii Limited	1	40.0
DIF Capital Partners / Green Investment Group	1	40.0
Ecap Renewables	1	40.0
Eden AW Solar Ltd	1	40.0
Eden BD Solar Limited	1	40.0
Enstor Power UK	1	40.0
Flexion Energy Uk Storage	1	40.0
GPC 1137 Limited	1	40.0
GPC 1137 Limited (Apatura)	1	40.0
Green Hedge Energy Barn	1	40.0
Green Investment Group	1	40.0
Greenfield Energy Developments Ltd	1	40.0
Harmony HS (JV) Limited	1	40.0
Industria Solar Vigo (Industria Brand Energy)	1	40.0
JBM Solar Projects 38 Limited	2	40.0
Kimblewick Solar Limited	1	40.0
Lunar Energy Power	1	40.0
New Buildings Solar Farm Limited	1	40.0
Omagh BES Limited	1	40.0
OnPath Energy	1	40.0
Powersun Limited	1	40.0
Queequeg Renewables Limited	1	40.0
Shawton Engineering	1	40.0
Solar2 Limited	1	40.0
Spring Dev 03 Ltd	1	40.0
Spring Dev 2	1	40.0
StatKraft	1	40.0
Sunderland AFC	1	40.0
Telford Four Limited	1	40.0
Renantis Falck Renewables Limited	1	39.9
Torridon Developments Limited	1	39.9
Fred Olsen Renewables	2	39.5
Hadstone Energy	1	39.5
Energyline Limited	1	39.3
ScottishPower Renewables UK	1	38.0
Stephenson Mohl Development	1	38.0
Creag Riabhach Wind Farm Limited	1	37.3
Gulermak Renewables Ltd	1	36.7
Energia Group	1	36.0
Falck Renewables / REG Windpower	2	36.0
Novus Renewable Services / Innova Renewables	1	36.0
O&G Solar SPV 52 Limited	1	36.0
Aton Energy Development (Northfleet) Limited	1	35.0
Atrato Onsite Energy / Harmony Energy	1	35.0
Cell Energy Limited	1	35.0
Endurance Energy Wickham Hall Limited	1	35.0
Green Hedge Energy	1	35.0
Intelligent Alternatives Limited	1	35.0
JBM Solar Projects 34 Limited	1	35.0
Luminous Energy Group	1	35.0
Mount Farm Solar Limited	1	35.0
O&G Solar (SPV 56) Ltd	1	35.0
Octopus Energy / Wind 2 Limited	1	35.0
Windel Solar 11 Limited	1	35.0
Elawan Energy	1	34.0
Heron Storage Ltd	1	34.0
NextPower SPV 9 Limited	1	34.0
Spring Dev 11 Limited	1	34.0
Ylem Energy Limited (Reay Power)	1	34.0
Alpha Real Capital LLP	1	33.0
Green Switch Solutions/Belvedere Energy Developments	1	33.0
The Benedictine Nuns of St Mildreds Priory	1	33.0
Wokingham Borough Council	1	33.0
Ampyr Solar Europe UK Holdings Limited	1	32.6
Green Cat Renewables	2	32.5
Drayton Stratford	1	32.0
ER New Projects 2 Limited	1	32.0
Green Nation Solar Energy	2	32.0
S4N Lytchett Limited	1	32.0
Spring Dev 08 Limited	2	32.0
Muirhall Energy	2	31.0
NextPower SPV 15 Limited	1	31.0
Relay Suttieside Limited	1	31.0
Valencia Waster Management Limited	5	30.6
Aura Power Solar UK Limited	1	30.0
BNRG Renewables Limited	1	30.0
BayWa r.e. UKLimited / Grüne Energien Projekt UG	1	30.0
Cheshire East Council	2	30.0
E Power Ltd	1	30.0
